,MotieID,date,Indiener,Indiener_party,Medeindiener_1,Medeindiener_party_1,Medeindiener_2,Medeindiener_party_2,Medeindiener_3,Medeindiener_party_3,Medeindiener_4,Medeindiener_party_4,Medeindiener_5,Medeindiener_party_5,Medeindiener_6,Medeindiener_party_6,Medeindiener_7,Medeindiener_party_7,Medeindiener_8,Medeindiener_party_8,Medeindiener_9,Medeindiener_party_9,Medeindiener_10,Medeindiener_party_10,Medeindiener_11,Medeindiener_party_11,Medeindiener_12,Medeindiener_party_12,Medeindiener_13,Medeindiener_party_13
490,25424-449,20 december 2018,Eerste ondertekenaar Joba van den Berg, Christen-Democratisch Appèl,Mede ondertekenaar Antje Diertens, Democraten 66,Mede ondertekenaar L.A. de Lange, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,
491,25424-463,4 juni 2019,Joba van den Berg, Christen-Democratisch Appèl,Kees van der Staaij, Staatkundig Gereformeerde Partij,Attje Kuiken, Partij van de Arbeid,L.A. de Lange, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,
492,25424-464,4 juni 2019,Antje Diertens, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
493,25424-465,4 juni 2019,Attje Kuiken, Partij van de Arbeid,Joba van den Berg, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,
494,25424-466,4 juni 2019,L.A. de Lange, Volkspartij voor Vrijheid en Democratie,Joba van den Berg, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,
495,25424-467,4 juni 2019,L.A. de Lange, Volkspartij voor Vrijheid en Democratie,Attje Kuiken, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
496,25424-468,4 juni 2019,Wim-Jan Renkema, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
497,25424-469,4 juni 2019,Wim-Jan Renkema, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
498,25424-471,11 juni 2019,Eerste ondertekenaar Joba van den Berg, Christen-Democratisch Appèl,Mede ondertekenaar L.A. de Lange, Volkspartij voor Vrijheid en Democratie,Mede ondertekenaar Kees van der Staaij, Staatkundig Gereformeerde Partij,Mede ondertekenaar Attje Kuiken, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,
499,25424-472,11 juni 2019,Eerste ondertekenaar L.A. de Lange, Volkspartij voor Vrijheid en Democratie,Mede ondertekenaar Attje Kuiken, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
500,25424-473,11 juni 2019,Eerste ondertekenaar Wim-Jan Renkema, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
501,25657-308,6 februari 2019,John Kerstens, Partij van de Arbeid,Maarten Hijink, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,
502,25657-309,6 februari 2019,John Kerstens, Partij van de Arbeid,Corinne Ellemeet, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,
503,25657-310,6 februari 2019,Vera Bergkamp, Democraten 66,Evert Jan Slootweg, Christen-Democratisch Appèl,Gert-Jan Segers, ChristenUnie,Sophie Hermans, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,
504,25657-311,6 februari 2019,Evert Jan Slootweg, Christen-Democratisch Appèl,Vera Bergkamp, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,
505,25657-312,6 februari 2019,Sophie Hermans, Volkspartij voor Vrijheid en Democratie,Vera Bergkamp, Democraten 66,Evert Jan Slootweg, Christen-Democratisch Appèl,Gert-Jan Segers, ChristenUnie,,,,,,,,,,,,,,,,,,,,
506,25657-313,12 februari 2019,Eerste ondertekenaar Vera Bergkamp, Democraten 66,Mede ondertekenaar Sophie Hermans, Volkspartij voor Vrijheid en Democratie,Mede ondertekenaar Gert-Jan Segers, ChristenUnie,Mede ondertekenaar Evert Jan Slootweg, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,
507,25657-315,17 april 2019,John Kerstens, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,,,
508,25657-316,17 april 2019,John Kerstens, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,,,
509,25764-115,6 maart 2019,Monica den Boer, Democraten 66,Vera Bergkamp, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,
510,25764-116,6 maart 2019,Nevin Özütok, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
511,25764-117,6 maart 2019,Martin Bosma, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,,,
512,25834-155,6 maart 2019,Bart van Kent, Socialistische Partij,Cem Laçin, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,
513,25834-156,6 maart 2019,Bart van Kent, Socialistische Partij,Cem Laçin, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,
514,25834-157,6 maart 2019,Thierry Aartsen, Volkspartij voor Vrijheid en Democratie,Chris Stoffer, Staatkundig Gereformeerde Partij,Maurits von Martels, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,
515,25834-158,6 maart 2019,Thierry Aartsen, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,,,
516,25834-159,6 maart 2019,Wim-Jan Renkema, GroenLinks,Steven van Weyenberg, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,
517,25834-160,6 maart 2019,Maurits von Martels, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,,,
518,25834-161,6 maart 2019,Maurits von Martels, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,,,
519,25834-162,6 maart 2019,Chris Stoffer, Staatkundig Gereformeerde Partij,Maurits von Martels, Christen-Democratisch Appèl,Thierry Aartsen, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,
520,25834-163,12 maart 2019,Wim-Jan Renkema, GroenLinks,Steven van Weyenberg, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,
521,25883-334,13 september 2018,Bart van Kent, Socialistische Partij,Gijs van Dijk, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
522,25883-355,24 september 2019,Steven van Weyenberg, Democraten 66,René Peters, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,
523,25883-356,24 september 2019,Steven van Weyenberg, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
524,25883-357,24 september 2019,Gijs van Dijk, Partij van de Arbeid,Bart van Kent, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,
525,25883-358,24 september 2019,Gijs van Dijk, Partij van de Arbeid,Bart van Kent, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,
526,25883-359,24 september 2019,Corrie van Brenk, 50PLUS,,,,,,,,,,,,,,,,,,,,,,,,,,
527,25883-360,24 september 2019,Bart van Kent, Socialistische Partij,Gijs van Dijk, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
528,26150-172,21 september 2018,Sadet Karabulut, Socialistische Partij,Bram van Ojik, GroenLinks,Lilianne Ploumen, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,
529,26150-173,21 september 2018,Raymond de Roon, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,,,
530,26150-174,21 september 2018,Sjoerd Sjoerdsma, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
531,26150-175,21 september 2018,Lilianne Ploumen, Partij van de Arbeid,Sadet Karabulut, Socialistische Partij,Bram van Ojik, GroenLinks,,,,,,,,,,,,,,,,,,,,,,
532,26407-115,14 maart 2019,Laura Bromet, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
533,26407-116,14 maart 2019,Laura Bromet, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
534,26407-117,14 maart 2019,Laura Bromet, GroenLinks,Dion Graus, Partij voor de Vrijheid,Esther Ouwehand, Partij voor de Dieren,Frank Futselaar, Socialistische Partij,William Moorlag, Partij van de Arbeid,,,,,,,,,,,,,,,,,,
535,26407-118,14 maart 2019,Jaco Geurts, Christen-Democratisch Appèl,Tjeerd de Groot, Democraten 66,Carla Dik-Faber, ChristenUnie,Arne Weverling, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,
536,26407-119,14 maart 2019,Esther Ouwehand, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
537,26407-120,14 maart 2019,Esther Ouwehand, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
538,26407-121,14 maart 2019,Tjeerd de Groot, Democraten 66,Frank Futselaar, Socialistische Partij,Jaco Geurts, Christen-Democratisch Appèl,Esther Ouwehand, Partij voor de Dieren,Laura Bromet, GroenLinks,Carla Dik-Faber, ChristenUnie,Dion Graus, Partij voor de Vrijheid,Arne Weverling, Volkspartij voor Vrijheid en Democratie,William Moorlag, Partij van de Arbeid,,,,,,,,,,
539,26407-122,14 maart 2019,Tjeerd de Groot, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
540,26407-123,14 maart 2019,Frank Futselaar, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
541,26407-124,14 maart 2019,Frank Futselaar, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
542,26407-125,14 maart 2019,William Moorlag, Partij van de Arbeid,Laura Bromet, GroenLinks,Frank Futselaar, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,
543,26419-76,29 mei 2019,Maurits von Martels, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,,,
544,26419-77,29 mei 2019,Maurits von Martels, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,,,
545,26419-78,29 mei 2019,Frank Futselaar, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
546,26419-79,29 mei 2019,William Moorlag, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,,,
547,26448-611,13 maart 2019,Jasper van Dijk, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
548,26448-612,13 maart 2019,Jasper van Dijk, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
549,26448-613,13 maart 2019,Jasper van Dijk, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
550,26448-614,13 maart 2019,Dennis Wiersma, Volkspartij voor Vrijheid en Democratie,Gijs van Dijk, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
551,26448-615,13 maart 2019,Dennis Wiersma, Volkspartij voor Vrijheid en Democratie,Gijs van Dijk, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
552,26448-616,13 maart 2019,Gijs van Dijk, Partij van de Arbeid,Dennis Wiersma, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,
553,26485-294,28 november 2018,Kirsten van den Hul, Partij van de Arbeid,Mahir Alkaya, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,
554,26485-295,28 november 2018,Kirsten van den Hul, Partij van de Arbeid,Isabelle Diks, GroenLinks,Mahir Alkaya, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,
555,26485-296,28 november 2018,Mahir Alkaya, Socialistische Partij,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
556,26485-297,28 november 2018,Isabelle Diks, GroenLinks,Esther Ouwehand, Partij voor de Dieren,Mahir Alkaya, Socialistische Partij,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,
557,26485-298,28 november 2018,Joël Voordewind, ChristenUnie,,,,,,,,,,,,,,,,,,,,,,,,,,
558,26485-299,28 november 2018,Achraf Bouali, Democraten 66,Tjeerd de Groot, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,
559,26485-302,22 januari 2019,Eerste ondertekenaar Mahir Alkaya, Socialistische Partij,Mede ondertekenaar Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
560,26643-562,25 september 2018,William Moorlag, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,,,
561,26643-563,25 september 2018,Martin Wörsdörfer, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,,,
562,26643-564,25 september 2018,Kees Verhoeven, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
563,26643-565,25 september 2018,Kees Verhoeven, Democraten 66,Mustafa Amhaouch, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,
564,26643-566,25 september 2018,Mustafa Amhaouch, Christen-Democratisch Appèl,Kees Verhoeven, Democraten 66,Martin Wörsdörfer, Volkspartij voor Vrijheid en Democratie,Eppo Bruins, ChristenUnie,,,,,,,,,,,,,,,,,,,,
565,26643-610,29 mei 2019,Kees Verhoeven, Democraten 66,Harry van der Molen, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,
566,26643-611,29 mei 2019,Kees Verhoeven, Democraten 66,Jan Middendorp, Volkspartij voor Vrijheid en Democratie,Chris van Dam, Christen-Democratisch Appèl,Kathalijne Buitenweg, GroenLinks,,,,,,,,,,,,,,,,,,,,
567,26643-612,29 mei 2019,Jan Middendorp, Volkspartij voor Vrijheid en Democratie,Harry van der Molen, Christen-Democratisch Appèl,Kees Verhoeven, Democraten 66,,,,,,,,,,,,,,,,,,,,,,
568,26643-613,29 mei 2019,Harry van der Molen, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,,,
569,26643-630,10 september 2019,Harry van der Molen, Christen-Democratisch Appèl,Jan Middendorp, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,
570,26643-631,10 september 2019,Jan Middendorp, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,,,
571,26643-632,10 september 2019,Kees Verhoeven, Democraten 66,Harry van der Molen, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,
572,26643-633,10 september 2019,Frank Futselaar, Socialistische Partij,Ronald van Raak, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,
573,26991-532,1 november 2018,Esther Ouwehand, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
574,26991-533,1 november 2018,Esther Ouwehand, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
575,26991-534,1 november 2018,Esther Ouwehand, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
576,26991-539,7 maart 2019,Jaco Geurts, Christen-Democratisch Appèl,Tjeerd de Groot, Democraten 66,Helma Lodders, Volkspartij voor Vrijheid en Democratie,Carla Dik-Faber, ChristenUnie,,,,,,,,,,,,,,,,,,,,
577,26991-540,7 maart 2019,Jaco Geurts, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,,,
578,26991-541,7 maart 2019,Laura Bromet, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
579,26991-542,7 maart 2019,Corrie van Brenk, 50PLUS,,,,,,,,,,,,,,,,,,,,,,,,,,
580,26991-543,7 maart 2019,Tjeerd de Groot, Democraten 66,Jaco Geurts, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,
581,26991-544,7 maart 2019,Tjeerd de Groot, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
582,26991-545,7 maart 2019,William Moorlag, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,,,
583,26991-546,7 maart 2019,Frank Futselaar, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
584,26991-547,12 maart 2019,Eerste ondertekenaar Tjeerd de Groot, Democraten 66,Mede ondertekenaar Jaco Geurts, Christen-Democratisch Appèl,Mede ondertekenaar Carla Dik-Faber, ChristenUnie,,,,,,,,,,,,,,,,,,,,,,
585,26991-551,29 mei 2019,Esther Ouwehand, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
586,26991-555,25 juni 2019,Eerste ondertekenaar Esther Ouwehand, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
587,27020-100,27 maart 2019,Michel Rog, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,,,
588,27020-102,15 mei 2019,Lisa Westerveld, GroenLinks,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
589,27020-95,27 maart 2019,Lisa Westerveld, GroenLinks,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
590,27020-96,27 maart 2019,Lisa Westerveld, GroenLinks,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
591,27020-98,27 maart 2019,Lisa Westerveld, GroenLinks,Peter Kwint, Socialistische Partij,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,
592,27020-99,27 maart 2019,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,,,
593,27428-359,3 juli 2019,Arne Weverling, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,,,
594,27428-360,3 juli 2019,Arne Weverling, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,,,
595,27428-361,3 juli 2019,Arne Weverling, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,,,
596,27529-172,20 februari 2019,Joba van den Berg, Christen-Democratisch Appèl,Rens Raemakers, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,
597,27529-173,20 februari 2019,Joba van den Berg, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,,,
598,27529-174,20 februari 2019,Femke Merel van Kooten-Arissen, Lid Van Kooten-Arissen,Maarten Hijink, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,
599,27529-175,20 februari 2019,Femke Merel van Kooten-Arissen, Lid Van Kooten-Arissen,,,,,,,,,,,,,,,,,,,,,,,,,,
600,27529-176,20 februari 2019,Femke Merel van Kooten-Arissen, Lid Van Kooten-Arissen,,,,,,,,,,,,,,,,,,,,,,,,,,
601,27529-177,20 februari 2019,Corinne Ellemeet, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
602,27529-178,20 februari 2019,Maarten Hijink, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
603,27529-179,20 februari 2019,Edgar Mulder, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,,,
604,27529-182,19 maart 2019,Eerste ondertekenaar Joba van den Berg, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,,,
605,27625-435,5 juli 2018,Corrie van Brenk, 50PLUS,Chris Stoffer, Staatkundig Gereformeerde Partij,,,,,,,,,,,,,,,,,,,,,,,,
606,27625-436,5 juli 2018,Corrie van Brenk, 50PLUS,,,,,,,,,,,,,,,,,,,,,,,,,,
607,27625-437,5 juli 2018,Jaco Geurts, Christen-Democratisch Appèl,Carla Dik-Faber, ChristenUnie,Chris Stoffer, Staatkundig Gereformeerde Partij,Remco Dijkstra, Volkspartij voor Vrijheid en Democratie,Matthijs Sienot, Democraten 66,Corrie van Brenk, 50PLUS,,,,,,,,,,,,,,,,
608,27625-438,5 juli 2018,Roy van Aalst, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,,,
609,27625-439,5 juli 2018,Suzanne Kröger, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
610,27625-440,5 juli 2018,Suzanne Kröger, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
611,27625-441,5 juli 2018,Suzanne Kröger, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
612,27625-442,5 juli 2018,Femke Merel van Kooten-Arissen, Lid Van Kooten-Arissen,,,,,,,,,,,,,,,,,,,,,,,,,,
613,27625-443,5 juli 2018,Femke Merel van Kooten-Arissen, Lid Van Kooten-Arissen,Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,
614,27625-444,5 juli 2018,Femke Merel van Kooten-Arissen, Lid Van Kooten-Arissen,,,,,,,,,,,,,,,,,,,,,,,,,,
615,27625-446,5 juli 2018,Chris Stoffer, Staatkundig Gereformeerde Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
616,27625-460,13 februari 2019,Tjeerd de Groot, Democraten 66,Laura Bromet, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,
617,27625-461,13 februari 2019,Tjeerd de Groot, Democraten 66,Laura Bromet, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,
618,27625-462,13 februari 2019,Tjeerd de Groot, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
619,27625-463,13 februari 2019,Laura Bromet, GroenLinks,Suzanne Kröger, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,
620,27625-464,13 februari 2019,Laura Bromet, GroenLinks,Tjeerd de Groot, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,
621,27625-465,13 februari 2019,Remco Dijkstra, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,,,
622,27625-466,13 februari 2019,Corrie van Brenk, 50PLUS,,,,,,,,,,,,,,,,,,,,,,,,,,
623,27625-467,13 februari 2019,Corrie van Brenk, 50PLUS,,,,,,,,,,,,,,,,,,,,,,,,,,
624,27625-477,4 september 2019,Corrie van Brenk, 50PLUS,Remco Dijkstra, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,
625,27625-478,4 september 2019,Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
626,27625-479,4 september 2019,Jaco Geurts, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,,,
627,27625-480,4 september 2019,Suzanne Kröger, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
628,27625-481,4 september 2019,Tjeerd de Groot, Democraten 66,Rutger Schonis, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,
629,27830-251,5 juli 2018,Sadet Karabulut, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
630,27830-252,5 juli 2018,Sadet Karabulut, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
631,27830-253,5 juli 2018,Sadet Karabulut, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
632,27830-254,5 juli 2018,Isabelle Diks, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
633,27830-255,5 juli 2018,Emiel van Dijk, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,,,
634,27830-256,5 juli 2018,John Kerstens, Partij van de Arbeid,Sadet Karabulut, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,
635,27830-272,7 november 2018,Isabelle Diks, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
636,27830-273,7 november 2018,Isabelle Diks, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
637,27830-274,7 november 2018,Selçuk Öztürk, DENK,,,,,,,,,,,,,,,,,,,,,,,,,,
638,27830-275,7 november 2018,Selçuk Öztürk, DENK,,,,,,,,,,,,,,,,,,,,,,,,,,
639,27830-276,7 november 2018,Thierry Baudet, Forum voor Democratie,,,,,,,,,,,,,,,,,,,,,,,,,,
640,27830-277,7 november 2018,Thierry Baudet, Forum voor Democratie,,,,,,,,,,,,,,,,,,,,,,,,,,
641,27830-278,20 december 2018,Eerste ondertekenaar Isabelle Diks, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
642,27830-286,11 september 2019,Isabelle Diks, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
643,27858-431,5 juli 2018,Maurits von Martels, Christen-Democratisch Appèl,Helma Lodders, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,
644,27858-432,5 juli 2018,Eerste ondertekenaar Maurits von Martels, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,,,
645,27858-463,3 juli 2019,Tjeerd de Groot, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
646,27858-464,3 juli 2019,Esther Ouwehand, Partij voor de Dieren,Laura Bromet, GroenLinks,Frank Futselaar, Socialistische Partij,William Moorlag, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,
647,27858-465,3 juli 2019,Esther Ouwehand, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
648,27858-466,3 juli 2019,Maurits von Martels, Christen-Democratisch Appèl,Carla Dik-Faber, ChristenUnie,,,,,,,,,,,,,,,,,,,,,,,,
649,27858-467,3 juli 2019,Roelof Bisschop, Staatkundig Gereformeerde Partij,Maurits von Martels, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,
650,27858-468,3 juli 2019,Erik Ziengs, Volkspartij voor Vrijheid en Democratie,Helma Lodders, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,
651,27858-469,3 juli 2019,Erik Ziengs, Volkspartij voor Vrijheid en Democratie,Helma Lodders, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,
652,27858-470,3 juli 2019,William Moorlag, Partij van de Arbeid,Laura Bromet, GroenLinks,Frank Futselaar, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,
653,27858-471,3 juli 2019,William Moorlag, Partij van de Arbeid,Esther Ouwehand, Partij voor de Dieren,Laura Bromet, GroenLinks,,,,,,,,,,,,,,,,,,,,,,
654,27858-472,3 juli 2019,William Moorlag, Partij van de Arbeid,Esther Ouwehand, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,
655,27858-473,3 juli 2019,Frank Futselaar, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
656,27858-474,3 juli 2019,Frank Futselaar, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
657,27858-475,3 juli 2019,Carla Dik-Faber, ChristenUnie,Gert-Jan Segers, ChristenUnie,,,,,,,,,,,,,,,,,,,,,,,,
658,27858-476,3 juli 2019,Eerste ondertekenaar Esther Ouwehand, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
659,27858-477,3 juli 2019,Laura Bromet, GroenLinks,Carla Dik-Faber, ChristenUnie,,,,,,,,,,,,,,,,,,,,,,,,
660,27859-136,4 juli 2019,Vera Bergkamp, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
661,27859-137,4 juli 2019,Kathalijne Buitenweg, GroenLinks,Vera Bergkamp, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,
662,27859-138,4 juli 2019,Kathalijne Buitenweg, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
663,27863-76,15 januari 2019,M.J. van Rooijen, 50PLUS,Erik Ronnes, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,
664,27863-77,15 januari 2019,Henk Nijboer, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,,,
665,27863-78,15 januari 2019,Tony van Dijck, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,,,
666,27863-79,15 januari 2019,Selçuk Öztürk, DENK,,,,,,,,,,,,,,,,,,,,,,,,,,
667,27863-80,15 januari 2019,Selçuk Öztürk, DENK,,,,,,,,,,,,,,,,,,,,,,,,,,
668,27923-322,30 oktober 2018,Lisa Westerveld, GroenLinks,Roelof Bisschop, Staatkundig Gereformeerde Partij,,,,,,,,,,,,,,,,,,,,,,,,
